47.1224199646897,-122.569478833456,3.02
47.1224628843364,-122.569460867857,3.02
47.1225119353186,-122.569469850656,3.33
47.1225548548906,-122.569496799054,3.58
47.1225977744278,-122.569505781854,3.94
47.1226345625748,-122.569541713051,4.32
47.1226713506962,-122.569577644248,4.81
47.1226958760963,-122.569631541044,5.12
47.122720401485,-122.569703403438,5.36
47.1227633208878,-122.569712386237,5.90
47.1228062402557,-122.569730351836,6.54
47.1228491595889,-122.569721369037,6.92
47.1228920788872,-122.569712386237,7.21
47.1229349981506,-122.569721369037,7.30
47.1229779173792,-122.569712386237,7.44
47.123020836573,-122.569685437839,7.85
47.1230392305025,-122.569622558244,7.95
47.1230637557319,-122.569559678649,8.24
47.1230882809499,-122.569505781854,8.50
47.1231250687556,-122.569469850656,8.67
47.12316798783,-122.569442902259,8.92
47.1232047755802,-122.569406971061,9.11
47.1232415633049,-122.569371039864,9.51
47.1232844822846,-122.569344091466,9.91
47.1233335325045,-122.569317143069,10.08
47.1233825826789,-122.569317143069,10.48
47.1234255015441,-122.569308160269,10.59
47.1234684203746,-122.569317143069,10.94
47.1235113391701,-122.569353074266,11.37
47.1235419954313,-122.569397988262,11.60
47.1235787829213,-122.569433919459,11.87
47.1235971766567,-122.569496799054,12.23
47.1236278328682,-122.569541713051,12.55
47.1236707515343,-122.569559678649,12.95
47.1237136701657,-122.569532730251,13.20
47.1237381950822,-122.569478833456,13.66
47.1237565887622,-122.569415953861,13.73
47.1237688512119,-122.569353074266,13.75
47.123805638544,-122.569317143069,13.94
47.1238485570659,-122.56929917747,14.11
47.1238914755528,-122.569281211871,14.30
47.123934394005,-122.56929917747,14.49
47.1239834436219,-122.56929917747,14.53
47.1240079684133,-122.569245280674,14.23
47.1240202308047,-122.569182401079,14.38
47.1240202308047,-122.569110538685,13.60
47.1239895748208,-122.569065624689,13.50
47.1239650500209,-122.569002745094,13.29
47.1239895748208,-122.568948848298,13.52
47.1240324931933,-122.568912917101,13.14
47.124069280342,-122.568876985904,14.07
47.1241183298338,-122.568876985904,13.94
47.1241612481018,-122.568885968703,13.77
47.1242041663349,-122.568876985904,13.35
47.1242286910239,-122.568823089108,12.95
47.1242286910239,-122.568751226714,13.26
47.1242348221944,-122.568688347119,13.43
47.1242593468692,-122.568634450323,13.01
47.1242900026966,-122.568580553527,12.44
47.1243267896661,-122.56854462233,11.68
47.1243635766101,-122.568499708334,11.26
47.1244064946789,-122.568472759936,10.56
47.1244432815674,-122.568436828738,9.89
47.1244800684302,-122.568391914742,9.53
47.1245168552675,-122.568355983545,9.11
47.124559773212,-122.568329035147,8.65
47.1246026911216,-122.568302086749,8.22
47.1246456089963,-122.568311069548,7.76
47.1246885268362,-122.568320052348,6.88
47.1247253135285,-122.568355983545,6.54
47.1247498379757,-122.568409880341,5.91
47.1247743624116,-122.568463777136,5.36
47.1247988868361,-122.568517673932,4.68
47.1248234112492,-122.568571570728,3.86
47.1248418045516,-122.568634450323,3.06
47.1248663289448,-122.568688347119,2.40
47.1248847222322,-122.568751226714,2.15
47.1249092466055,-122.568805123509,2.07
47.1249399020561,-122.568850037506,2.13
47.1249766885734,-122.568885968703,2.13
47.1250196061446,-122.568903934301,2.57
47.1250625236809,-122.568912917101,3.02
47.1250993101128,-122.568876985904,3.56
47.1251054411823,-122.568814106309,3.80
47.1251177033192,-122.568751226714,4.07
47.1251299654532,-122.568688347119,4.39
47.1251422275844,-122.568625467524,4.56
47.1251544897128,-122.568562587929,5.15
47.1251912760807,-122.568517673932,6.22
47.1252219313678,-122.568472759936,7.25
47.1252587176889,-122.568427845939,8.39
47.1252893729368,-122.568373949143,9.19
47.1253138971224,-122.568320052348,9.68
47.1253384212966,-122.568266155552,10.10
47.1253445523384,-122.568203275957,10.16
47.1253629454594,-122.568140396362,10.27
47.1253813385741,-122.568077516767,10.38
47.125405862717,-122.568014637172,10.50
47.1254242558167,-122.567951757577,10.46
47.1254426489101,-122.567888877982,10.23
47.1254549109687,-122.567825998387,10.02
47.1254733040514,-122.567763118792,9.95
47.1254855661029,-122.567700239197,9.74
47.1255100901975,-122.567646342401,9.57
47.1255223522405,-122.567583462806,9.28
47.1255346142807,-122.567520583211,9.05
47.1255530073356,-122.567457703616,8.77
47.1255714003841,-122.567394824021,8.33
47.1255836624129,-122.567331944426,7.61
47.1256020554508,-122.567269064831,13.47
47.1256265794913,-122.567215168035,5.91
47.1256327104997,-122.56715228844,5.15
47.1256449725143,-122.567089408845,4.83
47.1256511035205,-122.56702652925,4.70
47.125657234526,-122.566963649655,4.70
47.1256694965349,-122.56690077006,4.68
47.1256817585409,-122.566837890465,4.72
47.1256878895429,-122.56677501087,4.89
47.1256878895429,-122.566703148476,5.25
47.1256756275383,-122.566640268881,5.57
47.1256694965349,-122.566577389286,6.18
47.1256633655308,-122.566514509691,6.71
47.125657234526,-122.566451630096,7.09
47.1256756275383,-122.566388750501,7.74
47.1256694965349,-122.566325870906,8.54
47.1256756275383,-122.566262991311,9.85
47.1256756275383,-122.566191128917,10.65
47.1256694965349,-122.566128249322,10.97
47.1256633655308,-122.566065369727,11.22
47.125657234526,-122.566002490132,11.49
47.1256449725143,-122.565939610537,11.73
47.1256327104997,-122.565876730942,12.00
47.1256265794913,-122.565813851347,12.32
47.1256143174725,-122.565750971752,12.63
47.125608186462,-122.565688092157,13.01
47.125608186462,-122.565616229762,13.37
47.1256143174725,-122.565553350167,13.54
47.1256265794913,-122.565490470572,14.00
47.1256327104997,-122.565427590977,14.34
47.1256388415073,-122.565364711382,14.55
47.1256449725143,-122.565301831787,15.03
47.1256511035205,-122.565238952192,15.20
47.1256633655308,-122.565176072597,15.27
47.1256756275383,-122.565113193002,15.31
47.1256694965349,-122.565050313407,15.27
47.1256633655308,-122.564933537017,15.14
47.125657234526,-122.564870657422,14.85
47.1256388415073,-122.564798795027,14.38
47.1256265794913,-122.564735915432,14.09
47.125608186462,-122.564673035837,13.43
47.1255897934263,-122.564610156242,13.07
47.1255775313989,-122.564538293848,12.67
47.1255714003841,-122.564475414253,12.31
47.1255591383525,-122.564412534658,11.96
47.1255652693687,-122.564349655063,11.77
47.1255714003841,-122.564286775468,11.47
47.1255836624129,-122.564223895873,11.47
47.1256143174725,-122.564178981877,11.58
47.1256449725143,-122.56413406788,11.68
47.1256878895429,-122.564116102282,12.04
47.1257246755397,-122.564080171084,12.21
47.1257675925036,-122.564062205486,12.55
47.1258105094327,-122.564044239887,12.76
47.1258534263269,-122.564053222687,13.39
47.1258963431863,-122.564071188285,14.25
47.1259269980645,-122.564116102282,14.59
47.1259699148642,-122.564143050679,15.16
